pathway_id	gene_id	counts	symbol	kegg_id	flybase_id				
dme04120	31835	1	APC4	CG32707	FBgn0052707				
dme04120	31594	1	APC7	CG14444	FBgn0029879				
dme04120	32358	1	ben	CG18319	FBgn0000173				
dme04120	41260	1	Bruce	CG6303	FBgn0266717				
dme04120	38961	3	Cbl	CG7037	FBgn0020224				
dme04120	42753	1	Cdc16	CG6759	FBgn0025781				
dme04120	35315	1	Cdc23	CG2508	FBgn0032863				
dme04120	38798	1	Cdc27	CG8610	FBgn0012058				
dme04120	42793	1	CG10254	CG10254	FBgn0027512				
dme04120	38437	2	CG10862	CG10862	FBgn0035455				
dme04120	33932	1	CG11070	CG11070	FBgn0028467				
dme04120	41467	1	CG14739	CG14739	FBgn0037987				
dme04120	37763	4	CG15800	CG15800	FBgn0034904				
dme04120	43611	1	CG2218	CG2218	FBgn0039767				
dme04120	32190	2	CG2574	CG2574	FBgn0030386				
dme04120	31214	1	CG2924	CG2924	FBgn0023528				
dme04120	318886	1	CG31687	CG31687	FBgn0051687				
dme04120	37876	1	CG3356	CG3356	FBgn0034989				
dme04120	3885654	1	CG33981	CG33981	FBgn0250851				
dme04120	34849	1	CG3473	CG3473	FBgn0028913				
dme04120	3355079	2	CG40045	CG40045	FBgn0058045				
dme04120	34002	1	CG4502	CG4502	FBgn0031896				
dme04120	39035	1	CG5087	CG5087	FBgn0035953				
dme04120	33318	2	CG5440	CG5440	FBgn0031331				
dme04120	42105	2	CG5823	CG5823	FBgn0038515				
dme04120	36129	1	CG7220	CG7220	FBgn0033544				
dme04120	39691	1	CG7656	CG7656	FBgn0036516				
dme04120	36820	1	CG7747	CG7747	FBgn0034109				
dme04120	32510	1	CG8184	CG8184	FBgn0030674				
dme04120	32751	1	CG8188	CG8188	FBgn0030863				
dme04120	38151	1	CG9153	CG9153	FBgn0035207				
dme04120	34699	2	CG9934	CG9934	FBgn0032467				
dme04120	34433	2	CHIP	CG5203	FBgn0027052				
dme04120	35742	4	Cul1	CG1877	FBgn0015509				
dme04120	35420	1	Cul2	CG1512	FBgn0032956				
dme04120	34896	1	Cul3	CG42616	FBgn0261268				
dme04120	35780	2	Cul4	CG8711	FBgn0033260				
dme04120	43434	1	Cul5	CG1401	FBgn0039632				
dme04120	31728	1	Dere\GG17585	CG2257	FBgn0084198				
dme04120	39753	1	Diap1	CG12284	FBgn0260635				
dme04120	36748	1	Diap2	CG8293	FBgn0015247				
dme04120	33035	1	Dmir\CG11734	CG11734	FBgn0085033				
dme04120	32473	1	Dmir\CG9198	CG9198	FBgn0084384				
dme04120	39885	2	Dpse\GA11985	CG13030	FBgn0064442				
dme04120	53433	1	Dyak\GE12873	CG13221	FBgn0085038				
dme04120	41785	2	eff	CG7425	FBgn0011217				
dme04120	42435	1	EloB	CG4204	FBgn0023212				
dme04120	37237	1	EloC	CG9291	FBgn0266711				
dme04120	41231	2	Fancl	CG12812	FBgn0037781				
dme04120	37808	1	fzr2	CG16783	FBgn0034937				
dme04120	34968	1	fzy	CG4274	FBgn0001086				
dme04120	41181	1	hyd	CG9484	FBgn0002431				
dme04120	45574	1	ida	CG10850	FBgn0041147				
dme04120	42062	1	Keap1	CG3962	FBgn0038475				
dme04120	5740853	1	lmgA	CG34440	FBgn0250903				
dme04120	33226	2	lwr	CG3018	FBgn0010602				
dme04120	33648	2	morgue	CG15437	FBgn0027609				
dme04120	45906	1	mr	CG3060	FBgn0002791				
dme04120	39958	2	Nedd4	CG42279	FBgn0259174				
dme04120	40336	2	park	CG10523	FBgn0041100				
dme04120	41611	2	pic	CG7769	FBgn0260962				
dme04120	37123	2	Prp19	CG5519	FBgn0261119				
dme04120	45922	1	rap	CG3000	FBgn0262699				
dme04120	40249	1	RhoBTB	CG5701	FBgn0036980				
dme04120	31014	5	Roc1a	CG16982	FBgn0025638				
dme04120	53445	5	Roc1b	CG16988	FBgn0040291				
dme04120	36246	1	Roc2	CG8998	FBgn0044020				
dme04120	39884	2	sina	CG9949	FBgn0003410				
dme04120	43747	2	sip3	CG1937	FBgn0039875				
dme04120	40548	2	Skp2	CG9772	FBgn0037236				
dme04120	31016	4	SkpA	CG16983	FBgn0025637				
dme04120	36298	4	SkpB	CG8881	FBgn0026176				
dme04120	32996	4	SkpC	CG11941	FBgn0026175				
dme04120	32995	4	SkpD	CG12700	FBgn0026174				
dme04120	32997	4	SkpE	CG11942	FBgn0031074				
dme04120	37713	4	SkpF	CG12227	FBgn0034863				
dme04120	42504	3	slmb	CG3412	FBgn0267841				
dme04120	36999	3	Smurf	CG4943	FBgn0029006				
dme04120	33379	2	Su(dx)	CG4244	FBgn0003557				
dme04120	35927	2	Su(var)2-10	CG8068	FBgn0003612				
dme04120	31746	2	Traf6	CG10961	FBgn0265464				
dme04120	35998	1	Uba1	CG1782	FBgn0023143				
dme04120	44496	1	Uba2	CG7528	FBgn0029113				
dme04120	36539	1	Uba3	CG13343	FBgn0263697				
dme04120	37035	1	Ubc10	CG5788	FBgn0026316				
dme04120	34487	2	Ubc2	CG6720	FBgn0015320				
dme04120	39133	1	Ubc4	CG8284	FBgn0015321				
dme04120	40610	1	Ubc6	CG2013	FBgn0004436				
dme04120	44054	2	Ubc7	CG4443	FBgn0267384				
dme04120	40900	1	Ubc84D	CG12799	FBgn0017456				
dme04120	41682	2	Ubc87F	CG9602	FBgn0267383				
dme04120	38916	1	UbcE2M	CG7375	FBgn0035853				
dme04120	39266	1	Ube3a	CG6190	FBgn0061469				
dme04120	44118	1	vih	CG10682	FBgn0264848				
dme04122	35234	1	CG10189	CG10189	FBgn0032793				
dme04122	34613	3	CG12264	CG12264	FBgn0032393				
dme04122	41570	4	CG12279	CG12279	FBgn0038080				
dme04122	34187	1	CG13090	CG13090	FBgn0032054				
dme04122	53546	1	CG3021	CG3021	FBgn0040337				
dme04122	2768949	1	CG33276	CG33276	FBgn0053276				
dme04122	35920	1	CG8078	CG8078	FBgn0033375				
dme04122	39238	3	Mocs1	CG33048	FBgn0263241				
dme04122	43017	3	Mocs2	CG10238	FBgn0039280				
dme04130	40094	1	Bet1	CG14084	FBgn0260857				
dme04130	40724	1	CG2023	CG2023	FBgn0037383				
dme04130	42215	1	CG44009	CG44009	FBgn0264751				
dme04130	42933	2	Dyak\Syx18	CG13626	FBgn0068025				
dme04130	248102	1	Gos28	CG7700	FBgn0044871				
dme04130	38614	1	Membrin	CG4780	FBgn0260856				
dme04130	38196	1	nSyb	CG17248	FBgn0013342				
dme04130	31030	2	Sec22	CG7359	FBgn0260855				
dme04130	37774	1	Snap29	CG11173	FBgn0034913				
dme04130	33034	1	Syx16	CG1467	FBgn0031106				
dme04130	38541	1	Syx17	CG7452	FBgn0035540				
dme04130	42854	1	Syx1A	CG31136	FBgn0013343				
dme04130	34966	1	Syx5	CG4214	FBgn0011708				
dme04130	40373	1	Syx6	CG7736	FBgn0037084				
dme04130	36173	2	Syx7	CG5081	FBgn0267849				
dme04130	39847	1	Syx8	CG4109	FBgn0036643				
dme04130	39051	1	Use1	CG14181	FBgn0035965				
dme04130	36015	1	Vamp7	CG1599	FBgn0266186				
dme04130	38085	1	Vti1	CG3279	FBgn0260862				
dme04130	31706	1	Ykt6	CG1515	FBgn0260858				
dme04140	43904	3	AMPKalpha	CG3051	FBgn0023169				
dme04140	39454	2	Atg1	CG10967	FBgn0260945				
dme04140	50253	1	Atg10	CG12821	FBgn0040780				
dme04140	39383	2	Atg12	CG10861	FBgn0036255				
dme04140	40998	1	Atg13	CG7331	FBgn0261108				
dme04140	43438	1	Atg14	CG11877	FBgn0039636				
dme04140	326115	1	Atg16	CG31033	FBgn0039705				
dme04140	33283	1	Atg4a	CG4428	FBgn0031298				
dme04140	41868	1	Atg4b	CG6194	FBgn0038325				
dme04140	31666	1	Atg5	CG1643	FBgn0029943				
dme04140	42850	1	Atg6	CG5429	FBgn0264325				
dme04140	37141	1	Atg7	CG5489	FBgn0034366				
dme04140	32001	2	Atg8a	CG32672	FBgn0052672				
dme04140	42132	2	Atg8b	CG12334	FBgn0038539				
dme04140	41112	2	CG8866	CG8866	FBgn0037679				
dme04140	40044	1	Dyak\Aut1	CG6877	FBgn0068528				
dme04140	41096	1	ird1	CG9746	FBgn0260935				
dme04140	37733	5	Pi3K59F	CG5373	FBgn0015277				
dme04141	31957	3	alpha-Man-I	CG42275	FBgn0259170				
dme04141	43436	3	alpha-Man-Ib	CG11874	FBgn0039634				
dme04141	35480	1	Atf6	CG3136	FBgn0033010				
dme04141	44801	4	bsk	CG5680	FBgn0000229				
dme04141	34976	1	CaBP1	CG5809	FBgn0025678				
dme04141	43034	1	CG10420	CG10420	FBgn0039296				
dme04141	42855	2	CG10694	CG10694	FBgn0039147				
dme04141	38437	2	CG10862	CG10862	FBgn0035455				
dme04141	39447	1	CG10973	CG10973	FBgn0036306				
dme04141	38300	1	CG1317	CG1317	FBgn0035333				
dme04141	49953	3	CG14476	CG14476	FBgn0027588				
dme04141	33082	3	CG1518	CG1518	FBgn0031149				
dme04141	37763	4	CG15800	CG15800	FBgn0034904				
dme04141	32073	3	CG1597	CG1597	FBgn0030289				
dme04141	32190	2	CG2574	CG2574	FBgn0030386				
dme04141	31215	1	CG2918	CG2918	FBgn0023529				
dme04141	41707	1	CG3061	CG3061	FBgn0038195				
dme04141	318624	3	CG31202	CG31202	FBgn0051202				
dme04141	317834	1	CG32039	CG32039	FBgn0052039				
dme04141	318098	1	CG32581	CG32581	FBgn0052581				
dme04141	2768916	3	CG33303	CG33303	FBgn0053303				
dme04141	3355079	2	CG40045	CG40045	FBgn0058045				
dme04141	38603	1	CG4603	CG4603	FBgn0035593				
dme04141	33318	2	CG5440	CG5440	FBgn0031331				
dme04141	42872	1	CG5510	CG5510	FBgn0039160				
dme04141	42105	2	CG5823	CG5823	FBgn0038515				
dme04141	35056	1	CG6453	CG6453	FBgn0032643				
dme04141	34619	1	CG6766	CG6766	FBgn0032398				
dme04141	32902	1	CG7556	CG7556	FBgn0030990				
dme04141	39679	1	CG7945	CG7945	FBgn0036505				
dme04141	36310	3	CG8860	CG8860	FBgn0033691				
dme04141	32532	1	CG8974	CG8974	FBgn0030693				
dme04141	33862	1	CG9175	CG9175	FBgn0031779				
dme04141	34699	2	CG9934	CG9934	FBgn0032467				
dme04141	34433	2	CHIP	CG5203	FBgn0027052				
dme04141	32620	2	Cnx14D	CG9906	FBgn0264077				
dme04141	44643	2	Cnx99A	CG11958	FBgn0015622				
dme04141	33220	1	CR43080	CG4164	FBgn0262510				
dme04141	41166	2	Crc	CG9429	FBgn0005585				
dme04141	40459	1	Csp	CG6395	FBgn0004179				
dme04141	35742	4	Cul1	CG1877	FBgn0015509				
dme04141	34714	1	Dame\CG5682	CG5682	FBgn0086000				
dme04141	33369	1	Der-1	CG10908	FBgn0031376				
dme04141	42005	1	Der-2	CG14899	FBgn0038438				
dme04141	41646	1	Droj2	CG8863	FBgn0038145				
dme04141	38096	1	Dsim\CG13887	CG13887	FBgn0045645				
dme04141	33905	3	Dsim\CG9539	CG9539	FBgn0045578				
dme04141	36270	1	Dsim\ERp60	CG8983	FBgn0083436				
dme04141	34314	1	Dyak\GE10193	CG5885	FBgn0068285				
dme04141	38819	2	Dyak\GE21609	CG8583	FBgn0068215				
dme04141	31154	1	Edem1	CG3810	FBgn0023511				
dme04141	41785	2	eff	CG7425	FBgn0011217				
dme04141	32617	2	eIF-2alpha	CG9946	FBgn0261609				
dme04141	44679	1	ergic53	CG6822	FBgn0035909				
dme04141	38500	1	Ero1L	CG1333	FBgn0261274				
dme04141	43709	1	Gcn2	CG1609	FBgn0019990				
dme04141	37148	1	Gint3	CG5469	FBgn0034372				
dme04141	43354	1	Gp93	CG5520	FBgn0039562				
dme04141	32256	1	hep	CG4353	FBgn0010303				
dme04141	42806	1	Hrd3	CG10221	FBgn0028475				
dme04141	39542	3	Hsc70-1	CG8937	FBgn0001216				
dme04141	41609	3	Hsc70-2	CG7756	FBgn0001217				
dme04141	32133	2	Hsc70-3	CG4147	FBgn0001218				
dme04141	41840	3	Hsc70-4	CG4264	FBgn0266599				
dme04141	39557	1	Hsc70Cb	CG6603	FBgn0026418				
dme04141	42852	3	Hsp68	CG5436	FBgn0001230				
dme04141	48581	3	Hsp70Aa	CG31366	FBgn0013275				
dme04141	44920	3	Hsp70Ab	CG18743	FBgn0013276				
dme04141	44921	3	Hsp70Ba	CG31449	FBgn0013277				
dme04141	48582	3	Hsp70Bb	CG31359	FBgn0013278				
dme04141	50022	3	Hsp70Bbb	CG5834	FBgn0051354				
dme04141	48583	3	Hsp70Bc	CG6489	FBgn0013279				
dme04141	38389	1	Hsp83	CG1242	FBgn0001233				
dme04141	42358	1	Ire1	CG4583	FBgn0261984				
dme04141	326234	1	l(1)G0320	CG32701	FBgn0028327				
dme04141	37744	1	l(2)efl	CG4533	FBgn0011296				
dme04141	34159	3	l(2)k12914	CG13393	FBgn0263852				
dme04141	33648	2	morgue	CG15437	FBgn0027609				
dme04141	43091	1	Npl4	CG4673	FBgn0039348				
dme04141	31849	3	Ost48	CG9022	FBgn0014868				
dme04141	37029	3	OstDelta	CG6370	FBgn0034277				
dme04141	34137	3	Ostgamma	CG7830	FBgn0032015				
dme04141	43005	3	OstStt3	CG7748	FBgn0011336				
dme04141	35674	1	p47	CG11139	FBgn0033179				
dme04141	41161	1	P58IPK	CG8286	FBgn0037718				
dme04141	40336	2	park	CG10523	FBgn0041100				
dme04141	39651	1	Pdi	CG6988	FBgn0014002				
dme04141	40653	1	PEK	CG2087	FBgn0037327				
dme04141	42366	1	Pk92B	CG4720	FBgn0014006				
dme04141	43978	1	Plap	CG5105	FBgn0024314				
dme04141	35527	1	Pngl	CG7865	FBgn0033050				
dme04141	32124	1	prtp	CG1837	FBgn0030329				
dme04141	43785	2	Rad23	CG1836	FBgn0026777				
dme04141	31014	5	Roc1a	CG16982	FBgn0025638				
dme04141	53445	5	Roc1b	CG16988	FBgn0040291				
dme04141	40399	1	S1P	CG7169	FBgn0037105				
dme04141	36262	1	S2P	CG8988	FBgn0033656				
dme04141	42615	1	Sar1	CG7073	FBgn0038947				
dme04141	44437	2	Sec13	CG6773	FBgn0024509				
dme04141	40694	1	Sec23	CG1250	FBgn0262125				
dme04141	36025	1	Sec24AB	CG1472	FBgn0033460				
dme04141	33409	1	Sec24CD	CG10882	FBgn0262126				
dme04141	35877	1	Sec31	CG8266	FBgn0033339				
dme04141	46080	3	Sec61beta	CG10130	FBgn0010638				
dme04141	32968	3	Sec61gamma	CG14214	FBgn0031049				
dme04141	43747	2	sip3	CG1937	FBgn0039875				
dme04141	31016	4	SkpA	CG16983	FBgn0025637				
dme04141	36298	4	SkpB	CG8881	FBgn0026176				
dme04141	32996	4	SkpC	CG11941	FBgn0026175				
dme04141	32995	4	SkpD	CG12700	FBgn0026174				
dme04141	32997	4	SkpE	CG11942	FBgn0031074				
dme04141	37713	4	SkpF	CG12227	FBgn0034863				
dme04141	39768	1	SsRbeta	CG5474	FBgn0011016				
dme04141	45680	1	Tapdelta	CG9035	FBgn0021795				
dme04141	36040	1	TER94	CG2331	FBgn0261014				
dme04141	31042	1	TRAM	CG11642	FBgn0040340				
dme04141	34333	2	Trp1	CG4758	FBgn0011584				
dme04141	34487	2	Ubc2	CG6720	FBgn0015320				
dme04141	44054	2	Ubc7	CG4443	FBgn0267384				
dme04141	41682	2	Ubc87F	CG9602	FBgn0267383				
dme04141	32977	1	Ubqn	CG14224	FBgn0031057				
dme04141	39254	1	Ufd1-like	CG6233	FBgn0036136				
dme04141	40055	1	Ugt	CG6850	FBgn0014075				
dme04141	37206	1	wbl	CG7225	FBgn0004003				
dme04141	42679	1	wfs1	CG4917	FBgn0039003				
dme04141	44226	1	Xbp1	CG9415	FBgn0021872				
dme04142	32987	1	AP-1-2beta	CG12532	FBgn0010380				
dme04142	31842	1	AP-1gamma	CG9113	FBgn0030089				
dme04142	41150	1	AP-1mu	CG9388	FBgn0024833				
dme04142	42835	1	AP-1sigma	CG5864	FBgn0039132				
dme04142	45268	1	cathD	CG1548	FBgn0029093				
dme04142	36602	1	CG10104	CG10104	FBgn0033933				
dme04142	37211	2	CG10474	CG10474	FBgn0034427				
dme04142	38423	3	CG12014	CG12014	FBgn0035445				
dme04142	40628	1	CG12163	CG12163	FBgn0260462				
dme04142	40524	2	CG12582	CG12582	FBgn0037215				
dme04142	46386	3	CG13397	CG13397	FBgn0014417				
dme04142	50250	1	CG14767	CG14767	FBgn0040777				
dme04142	37197	7	CG15117	CG15117	FBgn0034417				
dme04142	42723	1	CG17119	CG17119	FBgn0039045				
dme04142	35989	2	CG1827	CG1827	FBgn0033431				
dme04142	36487	3	CG18278	CG18278	FBgn0033836				
dme04142	326109	2	CG18858	CG18858	FBgn0042175				
dme04142	43746	7	CG2135	CG2135	FBgn0039874				
dme04142	246425	3	CG30059	CG30059	FBgn0260475				
dme04142	246490	1	CG30160	CG30160	FBgn0050160				
dme04142	42796	4	CG31148	CG31148	FBgn0051148				
dme04142	318721	4	CG31414	CG31414	FBgn0051414				
dme04142	261623	2	CG31683	CG31683	FBgn0051683				
dme04142	37884	3	CG3376	CG3376	FBgn0034997				
dme04142	37490	2	CG4372	CG4372	FBgn0034665				
dme04142	36973	1	CG4847	CG4847	FBgn0034229				
dme04142	34436	2	CG5322	CG5322	FBgn0032253				
dme04142	34355	2	CG5731	CG5731	FBgn0032192				
dme04142	42096	1	CG5863	CG5863	FBgn0038507				
dme04142	34544	3	CG6201	CG6201	FBgn0032343				
dme04142	34493	1	CG6508	CG6508	FBgn0032303				
dme04142	31423	3	CG6903	CG6903	FBgn0029737				
dme04142	38022	1	CG7049	CG7049	FBgn0035102				
dme04142	39994	3	CG7402	CG7402	FBgn0036768				
dme04142	36829	5	CG7997	CG7997	FBgn0034117				
dme04142	38813	1	CG8596	CG8596	FBgn0035767				
dme04142	36394	3	CG8646	CG8646	FBgn0033763				
dme04142	34203	2	CG9463	CG9463	FBgn0032066				
dme04142	34204	2	CG9465	CG9465	FBgn0032067				
dme04142	34205	2	CG9466	CG9466	FBgn0032068				
dme04142	34206	2	CG9468	CG9468	FBgn0032069				
dme04142	32537	2	Chc	CG9012	FBgn0000319				
dme04142	31647	1	cm	CG3035	FBgn0000330				
dme04142	36546	2	Cp1	CG6692	FBgn0013770				
dme04142	48228	1	DNaseII	CG7780	FBgn0000477				
dme04142	44819	1	Dpai\g	CG10986	FBgn0082798				
dme04142	39137	1	Dsim\CG16707	CG16707	FBgn0045639				
dme04142	40741	2	Dsim\GD19566	CG11459	FBgn0262092				
dme04142	43662	1	Dsim\Sap-r	CG12070	FBgn0083425				
dme04142	42266	3	Dvir\GJ14185	CG14291	FBgn0086440				
dme04142	35411	2	Dyak\GE12921	CG3305	FBgn0068329				
dme04142	32341	1	Dyak\GE16138	CG10992	FBgn0068492				
dme04142	35944	4	Dyak\GE19265	CG8029	FBgn0068231				
dme04142	39981	1	Dyak\GE22116	CG5582	FBgn0068289				
dme04142	41457	7	Ect3	CG3132	FBgn0260746				
dme04142	250735	7	fdl	CG8824	FBgn0045063				
dme04142	33839	7	Gal	CG9092	FBgn0001089				
dme04142	31902	1	Gga	CG3002	FBgn0030141				
dme04142	38528	7	Hexo1	CG1318	FBgn0041630				
dme04142	31808	7	Hexo2	CG1787	FBgn0041629				
dme04142	43223	1	Lerp	CG31072	FBgn0051072				
dme04142	34437	2	LM408	CG6206	FBgn0027611				
dme04142	42490	1	Mvl	CG3671	FBgn0011672				
dme04142	34358	1	Npc1a	CG5722	FBgn0024320				
dme04142	33072	1	Npc1b	CG12092	FBgn0261675				
dme04142	33374	1	Npc2a	CG7291	FBgn0031381				
dme04142	43648	1	Npc2g	CG11314	FBgn0039800				
dme04142	43649	1	Npc2h	CG11315	FBgn0039801				
dme04142	43943	1	or	CG3029	FBgn0003008				
dme04142	31805	4	Ppt1	CG12108	FBgn0030057				
dme04142	34564	4	Ppt2	CG4851	FBgn0032358				
dme04142	31381	1	rb	CG11427	FBgn0003210				
dme04142	34211	1	Tsp29Fa	CG9494	FBgn0032074				
dme04142	35405	1	Tsp39D	CG8666	FBgn0032943				
dme04142	59178	1	Tsp42Ea	CG18817	FBgn0029508				
dme04142	59177	1	Tsp42Eb	CG18816	FBgn0042086				
dme04142	43442	4	Vha100-1	CG1709	FBgn0028671				
dme04142	42216	4	Vha100-2	CG18617	FBgn0028670				
dme04142	246543	4	Vha100-3	CG30329	FBgn0028669				
dme04142	42214	4	Vha100-4	CG7678	FBgn0038613				
dme04142	34587	4	Vha100-5	CG12602	FBgn0032373				
dme04142	44307	4	Vha16-1	CG3161	FBgn0262736				
dme04142	39282	4	Vha16-2	CG32089	FBgn0028668				
dme04142	317846	4	Vha16-3	CG32090	FBgn0028667				
dme04142	36900	4	Vha16-4	CG9013	FBgn0262513				
dme04142	34482	4	Vha16-5	CG6737	FBgn0032294				
dme04142	31342	4	VhaAC39-1	CG2934	FBgn0028665				
dme04142	45247	4	VhaPPA1-1	CG7007	FBgn0028662				
dme04142	41806	4	VhaPPA1-2	CG7026	FBgn0262514				
dme04142	34997	4	VhaSFD	CG17332	FBgn0027779				
dme04144	33211	1	AP-2alpha	CG4260	FBgn0264855				
dme04144	42642	1	AP-2mu	CG7057	FBgn0263351				
dme04144	42525	1	AP-2sigma	CG6056	FBgn0043012				
dme04144	47594	2	aPKC	CG42783	FBgn0261854				
dme04144	36699	1	Arf51F	CG8156	FBgn0013750				
dme04144	40506	1	Arf79F	CG8385	FBgn0010348				
dme04144	39417	1	ArfGAP1	CG4237	FBgn0020655				
dme04144	40487	1	ArfGAP3	CG6838	FBgn0037182				
dme04144	35783	1	Asap	CG30372	FBgn0050372				
dme04144	35900	3	babo	CG8224	FBgn0011300				
dme04144	32703	3	baz	CG5055	FBgn0000163				
dme04144	39564	1	btl	CG32134	FBgn0005592				
dme04144	38961	3	Cbl	CG7037	FBgn0020224				
dme04144	32981	1	Cdc42	CG12530	FBgn0010341				
dme04144	42735	1	CenB1A	CG6742	FBgn0039056				
dme04144	34803	1	CenG1A	CG31811	FBgn0028509				
dme04144	43617	1	CG2224	CG2224	FBgn0039773				
dme04144	40250	1	CG5498	CG5498	FBgn0027565				
dme04144	32791	1	CG7192	CG7192	FBgn0030894				
dme04144	38204	1	CG7967	CG7967	FBgn0035251				
dme04144	35890	1	CG8243	CG8243	FBgn0033349				
dme04144	34777	1	CG9014	CG9014	FBgn0028847				
dme04144	32537	2	Chc	CG9012	FBgn0000319				
dme04144	40036	1	Chmp1	CG4108	FBgn0036805				
dme04144	38599	1	CHMP2B	CG4618	FBgn0035589				
dme04144	42059	2	Dad	CG5201	FBgn0020493				
dme04144	43330	1	Dpse\GA11876	CG12876	FBgn0071925				
dme04144	34785	1	Dsim\CG7578	CG7578	FBgn0045592				
dme04144	45928	1	Dsim\shi	CG18102	FBgn0068585				
dme04144	3885565	4	Dyak\GE14484	CG17471	FBgn0068382				
dme04144	42665	1	Efa6	CG31158	FBgn0051158				
dme04144	37455	4	Egfr	CG10079	FBgn0003731				
dme04144	39735	1	elgi	CG17033	FBgn0036546				
dme04144	42265	1	EndoA	CG14296	FBgn0038659				
dme04144	37218	1	EndoB	CG9834	FBgn0034433				
dme04144	36337	1	garz	CG8487	FBgn0264560				
dme04144	3355013	2	Gprk1	CG40129	FBgn0260798				
dme04144	49045	1	Gprk2	CG17998	FBgn0261988				
dme04144	33458	2	Hrs	CG2903	FBgn0031450				
dme04144	39542	3	Hsc70-1	CG8937	FBgn0001216				
dme04144	41609	3	Hsc70-2	CG7756	FBgn0001217				
dme04144	41840	3	Hsc70-4	CG4264	FBgn0266599				
dme04144	42852	3	Hsp68	CG5436	FBgn0001230				
dme04144	48581	3	Hsp70Aa	CG31366	FBgn0013275				
dme04144	44920	3	Hsp70Ab	CG18743	FBgn0013276				
dme04144	44921	3	Hsp70Ba	CG31449	FBgn0013277				
dme04144	48582	3	Hsp70Bb	CG31359	FBgn0013278				
dme04144	50022	3	Hsp70Bbb	CG5834	FBgn0051354				
dme04144	48583	3	Hsp70Bc	CG6489	FBgn0013279				
dme04144	42160	1	htl	CG7223	FBgn0010389				
dme04144	53554	1	krz	CG1487	FBgn0040206				
dme04144	38846	1	lqf	CG8532	FBgn0028582				
dme04144	42572	1	lsn	CG6637	FBgn0260940				
dme04144	31006	1	mod(r)	CG17828	FBgn0016038				
dme04144	39958	2	Nedd4	CG42279	FBgn0259174				
dme04144	39572	1	nuf	CG33991	FBgn0013718				
dme04144	32752	2	par-6	CG5884	FBgn0026192				
dme04144	41569	1	Past1	CG6148	FBgn0016693				
dme04144	37633	4	PIP5K59B	CG3682	FBgn0034789				
dme04144	35554	4	Pld	CG12110	FBgn0033075				
dme04144	34127	1	Pvr	CG8222	FBgn0032006				
dme04144	42501	1	Rab11	CG5771	FBgn0015790				
dme04144	33418	2	Rab5	CG3664	FBgn0014010				
dme04144	42841	2	Rab7	CG5915	FBgn0015795				
dme04144	34110	1	Rbsn-5	CG8506	FBgn0261064				
dme04144	43875	1	Ret	CG14396	FBgn0011829				
dme04144	36775	3	Rho1	CG8416	FBgn0014020				
dme04144	32850	1	Rip11	CG6606	FBgn0027335				
dme04144	44263	2	Sara	CG15667	FBgn0026369				
dme04144	35933	1	shrb	CG8055	FBgn0086656				
dme04144	40327	1	siz	CG32434	FBgn0026179				
dme04144	37356	4	sktl	CG9985	FBgn0016984				
dme04144	31738	3	Smox	CG2262	FBgn0025800				
dme04144	36999	3	Smurf	CG4943	FBgn0029006				
dme04144	48973	1	Src64B	CG7524	FBgn0262733				
dme04144	34505	2	Stam	CG6521	FBgn0027363				
dme04144	35425	1	step	CG11628	FBgn0086779				
dme04144	33379	2	Su(dx)	CG4244	FBgn0003557				
dme04144	31746	2	Traf6	CG10961	FBgn0265464				
dme04144	39881	1	TSG101	CG9712	FBgn0036666				
dme04144	42509	1	Usp8	CG5798	FBgn0038862				
dme04144	43164	1	Vps2	CG14542	FBgn0039402				
dme04144	37581	1	Vps20	CG4071	FBgn0034744				
dme04144	40542	1	Vps24	CG9779	FBgn0037231				
dme04144	35847	1	Vps25	CG14750	FBgn0022027				
dme04144	47408	1	Vps28	CG12770	FBgn0021814				
dme04144	39523	1	Vps36	CG10711	FBgn0086785				
dme04144	40624	1	Vps37B	CG1115	FBgn0037299				
dme04144	32777	1	Vps4	CG6842	FBgn0027605				
dme04144	41153	1	Vps45	CG8228	FBgn0261049				
dme04144	39964	1	Vps60	CG6259	FBgn0036740				
dme04145	35526	3	Act42A	CG12051	FBgn0000043				
dme04145	37368	3	Act57B	CG10067	FBgn0000044				
dme04145	31521	3	Act5C	CG4027	FBgn0000042				
dme04145	48632	3	Act87E	CG18290	FBgn0000046				
dme04145	41885	3	Act88F	CG5178	FBgn0000047				
dme04145	39130	1	alphaTub67C	CG8308	FBgn0087040				
dme04145	41183	1	alphaTub85E	CG9476	FBgn0003886				
dme04145	37888	1	betaTub60D	CG3401	FBgn0003888				
dme04145	41124	1	betaTub85D	CG9359	FBgn0003889				
dme04145	43359	1	betaTub97EF	CG4869	FBgn0003890				
dme04145	35073	1	btv	CG15148	FBgn0023096				
dme04145	117406	1	CG32396	CG32396	FBgn0052396				
dme04145	36310	3	CG8860	CG8860	FBgn0033691				
dme04145	32620	2	Cnx14D	CG9906	FBgn0264077				
dme04145	44643	2	Cnx99A	CG11958	FBgn0015622				
dme04145	36546	2	Cp1	CG6692	FBgn0013770				
dme04145	41166	2	Crc	CG9429	FBgn0005585				
