gene_id	symbol	flybase
14462581	CR33013	FBgn0053013
14462582	CR43909	FBgn0264510
14462583	CR43918	FBgn0264539
14462585	CG43691	FBgn0263774
14462586	CR43810	FBgn0264358
14462587	CR43811	FBgn0264359
14462588	CG43919	FBgn0264540
14462589	CR43830	FBgn0264378
14462590	CR43831	FBgn0264379
14462591	CG43829	FBgn0264377
14462592	CR43898	FBgn0264496
14462593	CR43728	FBgn0263976
14462594	CR43730	FBgn0263981
14462595	CR43650	FBgn0263659
14462596	CG43788	FBgn0264329
14462597	CG43789	FBgn0264330
14462599	CR43660	FBgn0263708
14462600	CR43661	FBgn0263709
14462602	CR43687	FBgn0263770
14462603	CR43688	FBgn0263771
14462604	CR43964	FBgn0264679
14462605	Rgk1	FBgn0264753
14462606	Ir56e	FBgn0265142
14462607	CR44212	FBgn0265143
14462608	CR44213	FBgn0265144
14462610	CR43812	FBgn0264360
14462611	CG43709	FBgn0263848
14462612	CG43710	FBgn0263849
14462613	CG43711	FBgn0263850
14462614	CG43666	FBgn0263741
14462615	CG43667	FBgn0263742
14462616	CG43677	FBgn0263760
14462617	CG43668	FBgn0263743
14462618	CR43786	FBgn0264327
14462619	CR43983	FBgn0264715
14462620	CG43982	FBgn0264714
14462621	CR43984	FBgn0264716
14462622	CG43742	FBgn0263999
14462623	CG44163	FBgn0265046
14462624	CR43735	FBgn0263992
14462625	CG43659	FBgn0263707
14462626	CR44168	FBgn0265053
14462627	CR43792	FBgn0264336
14462628	CR43793	FBgn0264337
14462629	CR43794	FBgn0264338
14462630	CG43776	FBgn0264298
14462631	CG43777	FBgn0264299
14462632	Ir60f	FBgn0265154
14462633	CR43787	FBgn0264328
14462634	CR44067	FBgn0264876
14462644	CR44185	FBgn0265074
14462645	CR44186	FBgn0265075
14462646	CR44220	FBgn0265151
14462647	CR44222	FBgn0265153
14462648	CR44221	FBgn0265152
14462649	CR44218	FBgn0265149
14462650	CR44219	FBgn0265150
14462651	CR43719	FBgn0263872
14462652	CR43718	FBgn0263871
14462653	CR43717	FBgn0263870
14462654	CR43648	FBgn0263657
14462655	CR43649	FBgn0263658
14462656	CR44060	FBgn0264869
14462657	CR44061	FBgn0264870
14462658	CR43767	FBgn0264267
14462659	CR44064	FBgn0264873
14462660	CG44072	FBgn0264881
14462661	Gr22d	FBgn0045498
14462662	CR44073	FBgn0264882
14462663	CR44074	FBgn0264883
14462664	CR44075	FBgn0264884
14462665	CR44055	FBgn0264864
14462666	CR43751	FBgn0265017
14462667	CR44066	FBgn0264875
14462668	CR44065	FBgn0264874
14462669	CR44114	FBgn0264945
14462670	CR44115	FBgn0264946
14462671	CR43753	FBgn0264084
14462672	CR43754	FBgn0264085
14462673	CG43750	FBgn0264081
14462674	CG44139	FBgn0264988
14462675	CR44112	FBgn0264943
14462676	CR44113	FBgn0264944
14462677	CR43852	FBgn0264434
14462678	CG43851	FBgn0264433
14462679	CR43821	FBgn0264369
14462680	CR44147	FBgn0264996
14462681	CR43708	FBgn0263847
14462682	CR44003	FBgn0264745
14462683	CR43928	FBgn0264549
14462684	CR43822	FBgn0264370
14462685	CG43815	FBgn0264363
14462686	CR43823	FBgn0264371
14462687	CG43703	FBgn0263842
14462688	CR43704	FBgn0263843
14462689	CR44076	FBgn0264885
14462690	CR44077	FBgn0264886
14462691	CR44078	FBgn0264887
14462692	CG43797	FBgn0264341
14462693	CG43774	FBgn0264296
14462694	CR44057	FBgn0264866
14462695	CR44058	FBgn0264867
14462696	CR44059	FBgn0264868
14462697	CR44080	FBgn0264889
14462698	CR43716	FBgn0263869
14462699	CG43798	FBgn0264342
14462700	CR43824	FBgn0264372
14462701	CG44000	FBgn0264742
14462702	CR43820	FBgn0264368
14462703	CR43713	FBgn0263866
14462704	CR43714	FBgn0263867
14462705	CR43715	FBgn0263868
14462706	CR31912	FBgn0051912
14462707	CR43808	FBgn0264352
14462708	CR43926	FBgn0264547
14462709	CR43866	FBgn0264448
14462710	CR43801	FBgn0264345
14462711	CR42735	FBgn0261699
14462712	CG43922	FBgn0264543
14462713	CR44081	FBgn0264890
14462714	CG43799	FBgn0264343
14462715	CG43800	FBgn0264344
14462716	CR44063	FBgn0264872
14462717	CR44079	FBgn0264888
14462718	CR43857	FBgn0264439
14462719	CR44082	FBgn0264891
14462720	CR44148	FBgn0264997
14462721	CR44116	FBgn0264947
14462722	CR44119	FBgn0264950
14462723	CR44120	FBgn0264951
14462724	CR44121	FBgn0264952
14462725	CR43752	FBgn0264083
14462726	CG43796	FBgn0264340
14462727	CR43855	FBgn0264437
14462728	CR43734	FBgn0263985
14462730	CR43865	FBgn0264447
14462731	CR43769	FBgn0264269
14462732	CR44149	FBgn0264998
14462733	CR44150	FBgn0264999
14462734	CR43766	FBgn0264266
14462735	CR43683	FBgn0263766
14462736	CR44224	FBgn0265155
14462737	CR44180	FBgn0265069
14462738	CR44181	FBgn0265070
14462739	CR43807	FBgn0264351
14462740	CG43725	FBgn0263971
14462741	CR43859	FBgn0264441
14462742	CR44182	FBgn0265071
14462743	CR43721	FBgn0263874
14462745	CR44143	FBgn0264992
14462746	CR44145	FBgn0264994
14462747	CR44144	FBgn0264993
14462748	CR43937	FBgn0264565
14462750	CG44008	FBgn0264750
14462751	CG43813	FBgn0264361
14462752	CR17024	FBgn0032437
14462753	CR43051	FBgn0262353
14462754	CR43818	FBgn0264366
14462755	CR44183	FBgn0265072
14462756	CR44197	FBgn0265086
14462757	CR44198	FBgn0265087
14462758	CR44199	FBgn0265088
14462759	CG43925	FBgn0264546
14462760	CR44083	FBgn0264892
14462761	CG43779	FBgn0264301
14462762	CG43850	FBgn0264432
14462763	CR44216	FBgn0265147
14462764	CR43639	FBgn0263648
14462765	CR43640	FBgn0263649
14462766	CR43805	FBgn0264349
14462767	CR43856	FBgn0264438
14462768	CR43853	FBgn0264435
14462769	CR43854	FBgn0264436
14462770	CR44196	FBgn0265085
14462771	CR43682	FBgn0263765
14462772	CR43764	FBgn0264264
14462773	CR43761	FBgn0264261
14462774	CG44141	FBgn0264990
14462775	CG43923	FBgn0264544
14462776	CG44140	FBgn0264989
14462777	CG43924	FBgn0264545
14462778	CG43760	FBgn0264260
14462779	CR43763	FBgn0264263
14462780	CR43803	FBgn0264347
14462781	CR43825	FBgn0264373
14462782	CR43826	FBgn0264374
14462783	CG43816	FBgn0264364
14462784	CR43806	FBgn0264350
14462785	CR43840	FBgn0264392
14462786	CR44151	FBgn0265000
14462787	CR43669	FBgn0263744
14462788	CR43670	FBgn0263745
14462789	CR43671	FBgn0263746
14462790	CR43858	FBgn0264440
14462791	CR43802	FBgn0264346
14462792	CR43819	FBgn0264367
14462793	CG43645	FBgn0263654
14462794	CR43804	FBgn0264348
14462795	CG43814	FBgn0264362
14462796	CR43817	FBgn0264365
14462797	CR44184	FBgn0265073
14462798	CR43700	FBgn0263838
14462799	CG43731	FBgn0263982
14462800	CR17567	FBgn0040994
14462801	CR44189	FBgn0265078
14462802	CR44191	FBgn0265080
14462803	CR44190	FBgn0265079
14462804	CR43839	FBgn0264391
14462805	CR43828	FBgn0264376
14462806	CR43827	FBgn0264375
14462807	CR44187	FBgn0265076
14462808	CR44188	FBgn0265077
14462809	CR44146	FBgn0264995
14462810	CG43739	FBgn0263996
14462811	CR43809	FBgn0264353
14462812	CR44056	FBgn0264865
14462813	CR43762	FBgn0264262
14462814	CR44217	FBgn0265148
14462815	CR43765	FBgn0264265
14462816	CR43927	FBgn0264548
14462822	CR43988	FBgn0264720
14462823	CR43969	FBgn0264700
14462824	CR43785	FBgn0264310
14462825	CR43883	FBgn0264475
14462826	CR43701	FBgn0263839
14462827	CR43932	FBgn0264553
14462828	CR43917	FBgn0264518
14462829	CR43916	FBgn0264517
14462830	CG43915	FBgn0264516
14462831	CR43879	FBgn0264471
14462832	CR43882	FBgn0264474
14462833	CR43881	FBgn0264473
14462834	CR43884	FBgn0264476
14462836	CG43781	FBgn0264303
14462837	CG44195	FBgn0265084
14462838	CG43880	FBgn0264472
14462839	CR43974	FBgn0264705
14462840	CG43886	FBgn0264478
14462841	CR43953	FBgn0264604
14462842	CR43910	FBgn0264511
14462843	CG43965	FBgn0264696
14462844	CR43970	FBgn0264701
14462845	CG43783	FBgn0264305
14462846	CR43990	FBgn0264722
14462847	CR43989	FBgn0264721
14462848	CR43887	FBgn0264479
14462849	CR43994	FBgn0264726
14462850	CG43993	FBgn0264725
14462851	CG43638	FBgn0263647
14462853	CR43868	FBgn0264460
14462854	CR43652	FBgn0263661
14462856	CR43913	FBgn0264514
14462857	CR43912	FBgn0264513
14462858	CR43911	FBgn0264512
14462859	CG43986	FBgn0264718
14462860	CG43678	FBgn0263761
14462861	CG43679	FBgn0263762
14462862	CG43680	FBgn0263763
14462863	CR43684	FBgn0263767
14462864	CR43973	FBgn0264704
14462865	CR43972	FBgn0264703
14462866	CR43971	FBgn0264702
14462867	CR43992	FBgn0264724
14462868	CR44051	FBgn0264843
14462869	CR44050	FBgn0264842
14462872	CR43951	FBgn0264602
14462873	CR43891	FBgn0264483
14462874	CR43727	FBgn0263975
14462875	CG43954	FBgn0264605
14462876	CR43870	FBgn0264462
14462877	CR43874	FBgn0264466
14462878	CG44006	FBgn0264748
14462879	CG44004	FBgn0264746
14462880	CR43987	FBgn0264719
14462881	CR43985	FBgn0264717
14462883	CR43893	FBgn0264485
14462884	CR43892	FBgn0264484
14462885	CR43966	FBgn0264697
14462886	CG43885	FBgn0264477
14462887	CR43889	FBgn0264481
14462888	CR43876	FBgn0264468
14462890	CR43872	FBgn0264464
14462891	CR43875	FBgn0264467
14462892	CR43944	FBgn0264572
14462893	CR43943	FBgn0264571
14462894	CR43945	FBgn0264573
14462895	CR43705	FBgn0263844
14462896	CR43706	FBgn0263845
14462897	CG43931	FBgn0264552
14462898	CR43930	FBgn0264551
14462899	CR43929	FBgn0264550
14462900	CG43938	FBgn0264566
14462901	CG43702	FBgn0263841
14462903	CR43877	FBgn0264469
14462904	CR43939	FBgn0264567
14462905	CR43940	FBgn0264568
14462906	CR43977	FBgn0264708
14462907	CR43979	FBgn0264710
14462908	CR43978	FBgn0264709
14462909	CR43888	FBgn0264480
14462910	CG43895	FBgn0264487
14462911	CR43878	FBgn0264470
14462912	CR43995	FBgn0264727
14462913	CR41454	FBgn0084017
14462914	CR43967	FBgn0264698
14462915	CG43968	FBgn0264699
14462916	CR43941	FBgn0264569
14462917	CR43942	FBgn0264570
14462918	CR40053	FBgn0058053
15331688	wst	FBgn0082914
15331690	asthmatic	FBgn0264629
15331691	braided	FBgn0264632
15331692	conjoined	FBgn0264636
15331693	curlicue	FBgn0264639
15331694	denuded	FBgn0264642
15331695	disjointed	FBgn0264643
15331696	flash-flood	FBgn0264645
15331697	loose-caboose	FBgn0264651
15331699	missing-parts	FBgn0264654
15331700	oak-gall	FBgn0264655
15331701	spikes	FBgn0264662
15331702	sprout	FBgn0264663
15331703	steeple	FBgn0264664
15331704	wavy-lumens	FBgn0264669
15331705	wobbly-lumens	FBgn0264671
15331706	l(3)64Ab	FBgn0264802
19834717	CR43961	FBgn0264676
19834718	CG44254	FBgn0265189
19834719	CR44611	FBgn0265822
19834720	CG44385	FBgn0265535
19834721	CG44405	FBgn0265578
19834722	CR44528	FBgn0265721
19834723	CR44346	FBgn0265446
19834724	CR45594	FBgn0267154
19834725	CR43949	FBgn0264600
19834726	CR44742	FBgn0265955
19834727	CR45144	FBgn0266637
19834728	CR45310	FBgn0266849
19834729	CR45005	FBgn0266357
19834730	CR44503	FBgn0265696
19834731	CR45722	FBgn0267286
19834732	CR44757	FBgn0265978
19834733	CR44488	FBgn0265681
19834734	CR44677	FBgn0265888
19834735	CR44416	FBgn0265589
19834736	CR44808	FBgn0266043
19834737	CR44484	FBgn0265677
19834738	CR44490	FBgn0265683
19834739	CR44497	FBgn0265690
19834740	CR44750	FBgn0265963
19834741	CR44453	FBgn0265646
19834742	CR45555	FBgn0267115
19834743	CR44307	FBgn0265366
19834744	CR45579	FBgn0267139
19834745	CR44964	FBgn0266279
19834746	CR44295	FBgn0265341
19834747	CR45435	FBgn0266984
19834748	CR45478	FBgn0267034
19834749	CR44966	FBgn0266281
19834750	CR44330	FBgn0265418
19834751	CR44719	FBgn0265930
19834752	CR45031	FBgn0266391
19834753	CR45262	FBgn0266800
19834754	CR45471	FBgn0267027
19834755	CR44791	FBgn0266026
19834756	CR44620	FBgn0265831
19834757	CG44335	FBgn0265423
19834758	CR45111	FBgn0266586
19834759	CG45487	FBgn0267043
19834760	CG45076	FBgn0266446
19834761	CG44249	FBgn0265184
19834762	CR44711	FBgn0265922
19834763	CR45417	FBgn0266966
19834764	CR45252	FBgn0266787
19834765	CR45430	FBgn0266979
19834766	CR45299	FBgn0266837
19834767	CR44582	FBgn0265793
19834768	CR44388	FBgn0265538
19834769	CR44398	FBgn0265548
19834770	CR45609	FBgn0267169
19834771	CR44618	FBgn0265829
19834772	CR45371	FBgn0266911
19834773	CR45619	FBgn0267179
19834774	CR45166	FBgn0266676
19834775	CR45587	FBgn0267147
19834776	CR45553	FBgn0267113
19834777	CR45279	FBgn0266817
19834778	CR44819	FBgn0266066
19834779	CR45132	FBgn0266625
19834780	CR43144	FBgn0262620
19834781	CR45735	FBgn0267299
19834782	CR45473	FBgn0267029
19834783	CR45511	FBgn0267067
19834784	CR45592	FBgn0267152
19834785	CR44949	FBgn0266254
19834786	CR45559	FBgn0267119
19834787	CR44459	FBgn0265652
19834788	CR44651	FBgn0265862
19834789	CR45469	FBgn0267025
19834790	CR45401	FBgn0266950
19834791	CR44634	FBgn0265845
19834792	CR45646	FBgn0267206
19834793	CR42719	FBgn0261636
19834794	CR44319	FBgn0265378
19834795	CG45012	FBgn0266364
19834796	CR45344	FBgn0266883
19834797	CR45455	FBgn0267011
19834798	CR45042	FBgn0266402
19834799	CR44925	FBgn0266230
19834800	CR45359	FBgn0266899
19834801	CR45373	FBgn0266913
19834802	CR45362	FBgn0266902
19834803	CR45274	FBgn0266812
19834804	CR45522	FBgn0267078
19834805	CR45023	FBgn0266381
19834806	CR44323	FBgn0265382
19834807	CR44827	FBgn0266074
19834808	CR45040	FBgn0266400
19834809	CR45124	FBgn0266617
19834810	CR45605	FBgn0267165
19834811	CR45251	FBgn0266786
19834812	CR45364	FBgn0266904
19834813	CR44572	FBgn0265765
19834814	CG44314	FBgn0265373
19834815	CR44527	FBgn0265720
19834816	CR44669	FBgn0265880
19834817	CR45264	FBgn0266802
19834818	CR45517	FBgn0267073
19834819	CR45001	FBgn0266352
19834820	CR45434	FBgn0266983
19834821	CR45016	FBgn0266372
19834822	CR45301	FBgn0266839
19834823	CG45544	FBgn0267104
19834824	CG45101	FBgn0266540
19834825	CR44310	FBgn0265369
19834826	CR45363	FBgn0266903
19834827	CR45135	FBgn0266628
19834828	CR44420	FBgn0265593
19834829	CR44845	FBgn0266139
19834830	CR45550	FBgn0267110
19834831	CR45628	FBgn0267188
19834832	CG44869	FBgn0266163
19834833	CG45488	FBgn0267044
19834834	CR45440	FBgn0266989
19834835	CR45663	FBgn0267223
19834836	CR44566	FBgn0265759
19834837	CR44892	FBgn0266197
19834838	CR45513	FBgn0267069
19834839	CR45534	FBgn0267090
19834840	CR44866	FBgn0266160
19834841	CR45427	FBgn0266976
19834842	CR44557	FBgn0265750
19834843	CR45235	FBgn0266770
19834844	CR45625	FBgn0267185
19834845	CG45691	FBgn0267255
19834846	CG45307	FBgn0266845
19834847	CR45462	FBgn0267018
19834848	CR45172	FBgn0266682
19834849	CR44485	FBgn0265678
19834850	CR45612	FBgn0267172
19834851	CR44518	FBgn0265711
19834852	CR44761	FBgn0265982
19834853	CR44901	FBgn0266206
19834854	CR45527	FBgn0267083
19834855	CR45569	FBgn0267129
19834856	CR44514	FBgn0265707
19834857	CR44727	FBgn0265940
19834858	CR45398	FBgn0266947
19834859	CR44847	FBgn0266141
19834860	CR44980	FBgn0266315
19834861	CR44914	FBgn0266219
19834862	CR44875	FBgn0266169
19834863	CR44541	FBgn0265734
19834864	CR45405	FBgn0266954
19834865	CR42755	FBgn0261813
19834866	CR44429	FBgn0265611
19834867	CR45457	FBgn0267013
19834868	CR45256	FBgn0266791
19834869	CR44821	FBgn0266068
19834870	CR44594	FBgn0265805
19834871	CR45463	FBgn0267019
19834872	CR44937	FBgn0266242
19834873	CR45207	FBgn0266734
19834874	CR44813	FBgn0266048
19834875	CR44696	FBgn0265907
19834876	CR45687	FBgn0267247
19834877	CR45361	FBgn0266901
19834878	CR44377	FBgn0265527
19834879	CR44627	FBgn0265838
19834880	CR44801	FBgn0266036
19834881	CR44650	FBgn0265861
19834882	CR45175	FBgn0266685
19834883	CR44301	FBgn0265347
19834884	CR45097	FBgn0266536
19834885	CR43243	FBgn0262888
19834886	CR44576	FBgn0265787
19834887	CR45283	FBgn0266821
19834888	CR34006	FBgn0054006
19834889	CR44655	FBgn0265866
19834890	CR44976	FBgn0266311
19834891	CR45658	FBgn0267218
19834892	CG45080	FBgn0266455
19834893	CR44298	FBgn0265344
19834894	CR44288	FBgn0265315
19834895	CR45164	FBgn0266657
19834896	CR45528	FBgn0267084
19834897	CR45468	FBgn0267024
19834898	CR15061	FBgn0030911
19834899	CR44857	FBgn0266151
19834900	CR45712	FBgn0267276
19834901	CR44794	FBgn0266029
19834902	CR45173	FBgn0266683
19834903	CR44304	FBgn0265363
19834904	CR45443	FBgn0266992
19834905	CR45221	FBgn0266748
19834906	CR44979	FBgn0266314
19834907	CG44477	FBgn0265670
19834908	CG45071	FBgn0266441
19834909	CR44608	FBgn0265819
19834910	CR45047	FBgn0266407
19834911	CR44991	FBgn0266326
19834912	CR45641	FBgn0267201
19834913	CR45214	FBgn0266741
19834914	CR44767	FBgn0265992
19834915	CR44930	FBgn0266235
19834916	CR44380	FBgn0265530
19834917	CR45421	FBgn0266970
19834918	CR45669	FBgn0267229
19834919	CR44763	FBgn0265984
19834920	CR44320	FBgn0265379
19834921	CR44407	FBgn0265580
19834922	CR44499	FBgn0265692
19834923	CR44332	FBgn0265420
19834924	CR45117	FBgn0266592
19834925	CR45188	FBgn0266698
19834926	CR44327	FBgn0265415
19834927	CR45667	FBgn0267227
19834928	CR44680	FBgn0265891
19834929	CG45428	FBgn0266977
19834930	pre-mod(mdg4)-I	FBgn0266177
19834931	CG45085	FBgn0266486
19834932	CR44540	FBgn0265733
19834933	CR44585	FBgn0265796
19834934	CR45565	FBgn0267125
19834935	CR44370	FBgn0265508
19834936	CR44506	FBgn0265699
19834937	CG45075	FBgn0266445
19834938	CR45703	FBgn0267267
19834939	CG44438	FBgn0265631
19834940	CR45584	FBgn0267144
19834941	CR44526	FBgn0265719
19834942	CR44577	FBgn0265788
19834943	CR45260	FBgn0266798
19834944	CR44766	FBgn0265987
19834945	CR44861	FBgn0266155
19834946	CR45616	FBgn0267176
19834947	CR45004	FBgn0266356
19834948	SclB	FBgn0266492
19834949	CR45385	FBgn0266934
19834950	CR44781	FBgn0266008
19834951	CR44258	FBgn0265198
19834952	CR45752	FBgn0267316
19834953	CR44537	FBgn0265730
19834954	CR44401	FBgn0265551
19834955	CR44363	FBgn0265470
19834956	CR44652	FBgn0265863
19834957	CR45727	FBgn0267291
19834958	CR44552	FBgn0265745
19834959	CR44551	FBgn0265744
19834960	CR44452	FBgn0265645
19834961	CR45429	FBgn0266978
19834962	CR45389	FBgn0266938
19834963	CR44643	FBgn0265854
19834964	CG45087	FBgn0266488
19834965	CR44751	FBgn0265964
19834966	CR44783	FBgn0266010
19834967	CR44419	FBgn0265592
19834968	CR44957	FBgn0266262
19834969	CR45138	FBgn0266631
19834970	CR45248	FBgn0266783
19834971	CR45010	FBgn0266362
19834972	CR44457	FBgn0265650
19834973	CR45614	FBgn0267174
19834974	CR45570	FBgn0267130
19834975	CR45003	FBgn0266355
19834976	CR45317	FBgn0266856
19834977	CR45302	FBgn0266840
19834978	CR45599	FBgn0267159
19834979	CR44462	FBgn0265655
19834980	CR44923	FBgn0266228
19834981	CR45152	FBgn0266645
19834982	CR44598	FBgn0265809
19834983	CR45339	FBgn0266878
19834984	CR44758	FBgn0265979
19834985	CR45208	FBgn0266735
19834986	CR45046	FBgn0266406
19834987	CR45503	FBgn0267059
19834988	CR43253	FBgn0262898
19834989	CR45660	FBgn0267220
19834990	CR44535	FBgn0265728
19834991	CR44995	FBgn0266330
19834992	CR45656	FBgn0267216
19834993	CR44525	FBgn0265718
19834994	CR44738	FBgn0265951
19834995	CR45397	FBgn0266946
19834996	CR33487	FBgn0053487
19834997	CR44347	FBgn0265447
19834998	CR44823	FBgn0266070
19834999	CR45759	FBgn0267323
19835000	CR45367	FBgn0266907
19835001	CR45352	FBgn0266892
19835002	CR44595	FBgn0265806
19835003	CR44679	FBgn0265890
19835004	CR44804	FBgn0266039
19835005	CR45184	FBgn0266694
19835006	CR45155	FBgn0266648
19835007	CR45710	FBgn0267274
19835008	CR44494	FBgn0265687
19835009	CR44715	FBgn0265926
19835010	CG44956	FBgn0266261
19835011	CR45459	FBgn0267015
19835012	CR44505	FBgn0265698
19835013	CR44173	FBgn0265062
19835014	CR45142	FBgn0266635
19835015	CR44264	FBgn0265204
19835016	CG45100	FBgn0266539
19835017	CR45174	FBgn0266684
19835018	CR44871	FBgn0266165
19835019	CR44522	FBgn0265715
19835020	CR44855	FBgn0266149
19835021	CR45102	FBgn0266549
19835022	CG44270	FBgn0265256
19835023	CR44548	FBgn0265741
19835024	CR45653	FBgn0267213
19835025	CR44202	FBgn0265097
19835026	CR44670	FBgn0265881
19835027	CR45733	FBgn0267297
19835028	CR45022	FBgn0266380
19835029	CR45197	FBgn0266707
19835030	CR44447	FBgn0265640
19835031	CR45211	FBgn0266738
19835032	CR45479	FBgn0267035
19835033	CR44795	FBgn0266030
19835034	CR44848	FBgn0266142
19835035	CR45518	FBgn0267074
19835036	CR45353	FBgn0266893
19835037	CR45212	FBgn0266739
19835038	CR45285	FBgn0266823
19835039	CR45183	FBgn0266693
19835040	CR44418	FBgn0265591
19835041	CR45297	FBgn0266835
19835042	CR45423	FBgn0266972
19835043	CR45436	FBgn0266985
19835044	CR44358	FBgn0265458
19835045	CR45580	FBgn0267140
19835046	CR44868	FBgn0266162
19835047	CR44615	FBgn0265826
19835048	CR44534	FBgn0265727
19835049	CR44515	FBgn0265708
19835050	CR45296	FBgn0266834
19835051	pre-mod(mdg4)-B	FBgn0266178
19835052	CR45638	FBgn0267198
19835053	CR45573	FBgn0267133
19835054	CR45293	FBgn0266831
19835055	CR44944	FBgn0266249
19835056	CR45179	FBgn0266689
19835057	CR45498	FBgn0267054
19835058	CR44344	FBgn0265444
19835059	CR44450	FBgn0265643
19835060	CR45745	FBgn0267309
19835061	CR44832	FBgn0266095
19835062	CR44331	FBgn0265419
19835063	CR45209	FBgn0266736
19835064	CR45146	FBgn0266639
19835065	CR44712	FBgn0265923
19835066	CR45472	FBgn0267028
19835067	CR45433	FBgn0266982
19835068	CR44545	FBgn0265738
19835069	CR44455	FBgn0265648
19835070	CR45595	FBgn0267155
19835071	CR45379	FBgn0266928
19835072	CG44303	FBgn0265362
19835073	CR45370	FBgn0266910
19835074	CR44910	FBgn0266215
19835075	CR45133	FBgn0266626
19835076	CR44610	FBgn0265821
19835077	CR45130	FBgn0266623
19835078	CR45717	FBgn0267281
19835079	CR45623	FBgn0267183
19835080	CR45715	FBgn0267279
19835081	CR44826	FBgn0266073
19835082	CR32111	FBgn0052111
19835083	CR43353	FBgn0263085
19835084	CR45757	FBgn0267321
19835085	CR45451	FBgn0267007
19835086	CR45053	FBgn0266413
19835087	CR44999	FBgn0266350
19835088	CR44492	FBgn0265685
19835089	CR45195	FBgn0266705
19835090	CR44798	FBgn0266033
19835091	CR45536	FBgn0267096
